Num	GeneID	condition1-reversecomp	condition1	condition2-reversecomp	condition2	condition3-reversecomp	condition3	condition1-reversecomp(Normalized)	condition1(Normalized)	condition2-reversecomp(Normalized)	condition2(Normalized)	condition3-reversecomp(Normalized)	condition3(Normalized)	Start	Stop	Order	Strand	Length	PID	Gene	Function
5725	SMc03935	0	0	0	0	0	0	0	0	0	0	0	0	3085645	3086532	SMc2866	+	888	15966610	-	hypothetical protein
5726	SMc03936	0	0	0	0	0	0	0	0	0	0	0	0	3086772	3087245	SMc2867	+	474	15966611	-	signal peptide protein
5727	SMc03937	0	0	0	0	0	0	0	0	0	0	0	0	3087353	3088624	SMc2868	+	1272	15966612	cyaG1	adenylate/guanylate cyclase
5728	SMc03938	0	0	0	0	0	0	0	0	0	0	0	0	3088832	3090232	SMc2869	-	1401	15966613	pntB	NAD(P) transhydrogenase subunit beta
5729	SMc03939	0	0	0	0	0	0	0	0	0	0	0	0	3090242	3090652	SMc2870	-	411	15966614	pntAb	NAD(P) transhydrogenase subunit alpha
5730	SMc03950	0	0	0	0	0	0	0	0	0	0	0	0	3090654	3091802	SMc2871	-	1149	15966615	pntAa	proton-translocating nicotinamide nucleotide transhydrogenase subunit protein
5731	SMc03941	0	0	0	0	0	0	0	0	0	0	0	0	3092120	3092344	SMc2872	-	225	15966616	-	hypothetical protein
5732	SMc03942	0	0	0	0	0	0	0	0	0	0	0	0	3092547	3094868	SMc2873	-	2322	15966617	-	hypothetical protein
5733	SMc03943	0	0	0	0	0	0	0	0	0	0	0	0	3095090	3095845	SMc2874	+	756	15966618	-	hypothetical protein
5734	SMc04462	0	0	0	0	0	0	0	0	0	0	0	0	3095842	3096810	SMc2875	-	969	195970134	-	glycerate dehydrogenase
5735	SMc02975	0	0	0	0	0	0	0	0	0	0	0	0	3096884	3097909	SMc2876	-	1026	15966620	pckR	phosphoenolpyruvate carboxykinase regulator transcription regulator protein
5736	SMc02976	0	0	0	0	0	0	0	0	0	0	0	0	3098015	3098518	SMc2877	-	504	15966621	-	transcriptional regulator
5737	SMc02977	0	0	0	0	0	0	0	0	0	0	0	0	3098632	3099423	SMc2878	+	792	15966622	-	hypothetical protein
5738	SMc02978	0	0	0	0	0	0	0	0	0	0	0	0	3099540	3100646	SMc2879	+	1107	15966623	-	hypothetical protein
5739	SMc02979	0	0	0	0	0	0	0	0	0	0	0	0	3100711	3101700	SMc2880	+	990	15966624	-	hypothetical protein
5740	SMc02980	0	0	0	0	0	0	0	0	0	0	0	0	3101779	3102225	SMc2881	-	447	15966625	-	hypothetical protein
5741	SMc02981	0	0	0	0	0	0	0	0	0	0	0	0	3102503	3103138	SMc2882	+	636	15966626	-	amino acid efflux transmembrane protein
5742	SMc02982	0	0	0	0	0	0	0	0	0	0	0	0	3103236	3103826	SMc2883	-	591	15966627	-	hypothetical protein
5743	SMc02983	0	0	0	0	0	0	0	0	0	0	0	0	3103912	3105051	SMc2884	-	1140	15966628	-	ornithine, DAP, or arginine decarboxylase
5744	SMc02984	0	0	0	0	0	0	0	0	0	0	0	0	3105638	3106531	SMc2885	+	894	15966629	-	transcriptional regulator
5745	SMc02985	0	0	0	0	0	0	0	0	0	0	0	0	3106651	3107295	SMc2886	+	645	15966630	-	hypothetical protein
5746	SMc02986	0	0	0	0	0	0	0	0	0	0	0	0	3107289	3108323	SMc2887	+	1035	15966631	-	hypothetical protein
5747	SMc02987	0	0	0	0	0	0	0	0	0	0	0	0	3108448	3108891	SMc2888	-	444	15966632	-	hypothetical protein
5748	SMc02988	0	0	0	0	0	0	0	0	0	0	0	0	3108891	3109130	SMc2889	-	240	15966633	-	hypothetical protein
5749	SMc02989	0	0	0	0	0	0	0	0	0	0	0	0	3109302	3109514	SMc2890	-	213	15966634	-	hypothetical protein
5750	SMc03151	0	0	0	0	0	0	0	0	0	0	0	0	3109511	3110209	SMc2891	-	699	15966635	-	hypothetical protein
5751	SMc03152	0	0	0	0	0	0	0	0	0	0	0	0	3110327	3111031	SMc2892	-	705	15966636	-	hypothetical protein
5752	SMc03153	0	0	0	0	0	0	0	0	0	0	0	0	3111273	3111911	SMc2893	-	639	15966637	eda2	keto-hydroxyglutarate-aldolase/keto-deoxy-phosphogluconate aldolase
5753	SMc03154	0	0	0	0	0	0	0	0	0	0	0	0	3112206	3112679	SMc2894	+	474	15966638	-	hypothetical protein
5754	SMc03155	0	0	0	0	0	0	0	0	0	0	0	0	3112676	3113578	SMc2895	+	903	15966639	-	hypothetical protein
5755	SMc03156	0	0	0	0	0	0	0	0	0	0	0	0	3113657	3114604	SMc2896	+	948	15966640	-	hypothetical protein
5756	SMc03157	0	0	0	0	0	0	0	0	0	0	0	0	3114744	3115520	SMc2897	-	777	15966641	-	outer membrane lipoprotein transmembrane
5757	SMc03158	0	0	0	0	0	0	0	0	0	0	0	0	3115559	3116224	SMc2898	-	666	15966642	-	ABC transporter permease
5758	SMc03159	0	0	0	0	0	0	0	0	0	0	0	0	3116214	3117290	SMc2899	-	1077	15966643	-	ABC transporter ATP-binding protein
5759	SMc03160	0	0	0	0	0	0	0	0	0	0	0	0	3117628	3119004	SMc2900	-	1377	15966644	-	beta-glucosidase
5760	SMc03161	0	0	0	0	0	0	0	0	0	0	0	0	3119261	3120445	SMc2901	-	1185	15966645	-	oxidoreductase
5761	SMc03162	0	0	0	0	0	0	0	0	0	0	0	0	3120653	3121705	SMc2902	-	1053	15966646	-	hypothetical protein
5762	SMc03163	0	0	0	0	0	0	0	0	0	0	0	0	3121898	3123208	SMc2903	-	1311	15966647	xylA	xylose isomerase
5763	SMc03164	0	0	0	0	0	0	0	0	0	0	0	0	3123303	3124757	SMc2904	-	1455	15966648	xylB	xylulose kinase
5764	SMc03165	0	0	0	0	0	0	0	0	0	0	0	0	3124767	3125804	SMc2905	-	1038	15966649	-	transcriptional regulator
5765	SMc03166	0	0	0	0	0	0	0	0	0	0	0	0	3125900	3126985	SMc2906	-	1086	15966650	-	hypothetical protein
5766	SMc03167	0	0	0	0	0	0	0	0	0	0	0	0	3127155	3128744	SMc2907	-	1590	15966651	-	multidrug efflux system protein
5767	SMc03168	0	0	0	0	0	0	0	0	0	0	0	0	3128773	3129921	SMc2908	-	1149	15966652	-	multidrug efflux system protein
5768	SMc03169	0	0	0	0	0	0	0	0	0	0	0	0	3130227	3130937	SMc2909	+	711	15966653	-	transcriptional regulator
5769	SMc03170	0	0	0	0	0	0	0	0	0	0	0	0	3131057	3131896	SMc2910	+	840	15966654	-	transcriptional regulator
5770	SMc03171	0	0	0	0	0	0	0	0	0	0	0	0	3132063	3132815	SMc2911	+	753	15966655	-	hypothetical protein
5771	SMc03172	0	0	0	0	0	0	0	0	0	0	0	0	3133083	3134540	SMc2912	+	1458	15966656	gltX	glutamyl-tRNA synthetase
5772	SMc03173	0	0	0	0	0	0	0	0	0	0	0	0	3134551	3136047	SMc2913	+	1497	15966657	lysS	lysyl-tRNA synthetase
5773	SMc03174	0	0	0	0	0	0	0	0	0	0	0	0	3136217	3136837	SMc2914	-	621	15966658	-	hypothetical protein
5774	SMc03175	0	0	0	0	0	0	0	0	0	0	0	0	3137037	3137990	SMc2915	+	954	15966659	-	nucleoside hydrolase
5775	SMc03176	0	0	0	0	0	0	0	0	0	0	0	0	3138173	3139183	SMc2916	+	1011	15966660	-	hypothetical protein
5776	SMc03177	0	0	0	0	0	0	0	0	0	0	0	0	3139187	3140800	SMc2917	+	1614	15966661	-	ATP-dependent DNA ligase
5777	SMc03178	0	0	0	0	0	0	0	0	0	0	0	0	3140940	3143588	SMc2918	+	2649	15966662	-	hypothetical protein
5778	SMc03179	0	0	0	0	0	0	0	0	0	0	0	0	3143729	3146728	SMc2919	+	3000	15966663	phaA1	monovalent cation/H+ antiporter subunit A
5779	SMc03180	0	0	0	0	0	0	0	0	0	0	0	0	3146728	3147075	SMc2920	+	348	15966664	phaC1	monovalent cation/H+ antiporter subunit C
5780	SMc03181	0	0	0	0	0	0	0	0	0	0	0	0	3147068	3148687	SMc2921	+	1620	15966665	phaD1	monovalent cation/H+ antiporter subunit D
5781	SMc03182	0	0	0	0	0	0	0	0	0	0	0	0	3148690	3149175	SMc2922	+	486	15966666	phaE1	pH adaptation potassium efflux system E transmembrane protein
5782	SMc03183	0	0	0	0	0	0	0	0	0	0	0	0	3149172	3149453	SMc2923	+	282	15966667	phaF	monovalent cation/H+ antiporter subunit F
5783	SMc03184	0	0	0	0	0	0	0	0	0	0	0	0	3149450	3149815	SMc2924	+	366	15966668	phaG1	PH adaptation potassium efflux system G transmembrane protein
5784	SMc03185	0	0	0	0	0	0	0	0	0	0	0	0	3149816	3150628	SMc2925	-	813	15966669	-	NADPH dehydrogenase quinone reductase transmembrane protein
5785	SMc03186	0	0	0	0	0	0	0	0	0	0	0	0	3150721	3151653	SMc2926	+	933	15966670	-	transcriptional regulator
5786	SMc03187	0	0	0	0	0	0	0	0	0	0	0	0	3151698	3152456	SMc2927	-	759	15966671	cobM	precorrin-4 C(11)-methyltransferase
5787	SMc03188	0	0	0	0	0	0	0	0	0	0	0	0	3152495	3153736	SMc2928	-	1242	15966672	cobL	precorrin-6Y C5,15-methyltransferase (decarboxylating) protein
5788	SMc03189	0	0	0	0	0	0	0	0	0	0	0	0	3153705	3154505	SMc2929	+	801	195970133	cobK	cobalt-precorrin-6x reductase
5789	SMc03190	0	0	0	0	0	0	0	0	0	0	0	0	3154469	3155233	SMc2930	-	765	15966674	cobJ	precorrin-3B C(17)-methyltransferase
5790	SMc03191	0	0	0	0	0	0	0	0	0	0	0	0	3155230	3155985	SMc2931	-	756	15966675	cobI	precorrin-2 C(20)-methyltransferase
5791	SMc03192	0	0	0	0	0	0	0	0	0	0	0	0	3155982	3156614	SMc2932	-	633	15966676	cobH	precorrin-8X methylmutase
5792	SMc03193	0	0	0	0	0	0	0	0	0	0	0	0	3156617	3157984	SMc2933	-	1368	15966677	cobG	cobalamin biosynthesis protein
5793	SMc03194	0	0	0	0	0	0	0	0	0	0	0	0	3158110	3158880	SMc2934	-	771	15966678	cobF	precorrin 6A synthase
5794	SMc03195	0	0	0	0	0	0	0	0	0	0	0	0	3159002	3159727	SMc2935	-	726	15966679	ung	uracil-DNA glycosylase
5795	SMc03196	0	0	0	0	0	0	0	0	0	0	0	0	3159930	3160715	SMc2936	+	786	15966680	modA	molybdate ABC transporter substrate-binding protein
5796	SMc03197	0	0	0	0	0	0	0	0	0	0	0	0	3160885	3161586	SMc2937	+	702	15966681	modB	molybdate ABC transporter permease
5797	SMc03198	0	0	0	0	0	0	0	0	0	0	0	0	3161583	3162656	SMc2938	+	1074	15966682	modC	molybdenum ABC transporter ATP-binding protein
5798	SMc03199	0	0	0	0	0	0	0	0	0	0	0	0	3162669	3163196	SMc2939	-	528	15966683	-	molybdenum transporter
5799	SMc03200	0	0	0	0	0	0	0	0	0	0	0	0	3163235	3164572	SMc2940	+	1338	15966684	-	amino acid deaminase transmembrane protein
5800	SMc03201	0	0	0	0	0	0	0	0	0	0	0	0	3164896	3166128	SMc2941	+	1233	15966685	bkdAa	2-oxoisovalerate dehydrogenase subunit alpha
5801	SMc03202	0	0	0	0	0	0	0	0	0	0	0	0	3166130	3167143	SMc2942	+	1014	15966686	bkdAb	2-oxoisovalerate dehydrogenase subunit beta
5802	SMc03203	0	0	0	0	0	0	0	0	0	0	0	0	3167147	3168427	SMc2943	+	1281	15966687	bkdB	branched-chain alpha-keto acid dehydrogenase E2 subunit
5803	SMc03204	0	0	0	0	0	0	0	0	0	0	0	0	3168434	3169828	SMc2944	+	1395	15966688	lpdA3	dihydrolipoamide dehydrogenase
5804	SMc03205	0	0	0	0	0	0	0	0	0	0	0	0	3170213	3171097	SMc2945	-	885	15966689	purU1	formyltetrahydrofolate deformylase
5805	SMc03206	0	0	0	0	0	0	0	0	0	0	0	0	3171261	3171914	SMc2946	-	654	15966690	maiA	maleylacetoacetate isomerase (glutathione transferase zeta 1) protein
5806	SMc03207	0	0	0	0	0	0	0	0	0	0	0	0	3171926	3172942	SMc2947	-	1017	15966691	-	aromatic amino acid degradation protein
5807	SMc03208	0	0	0	0	0	0	0	0	0	0	0	0	3173023	3174384	SMc2948	-	1362	15966692	hmgA	homogentisate 1,2-dioxygenase
5808	SMc03209	0	0	0	0	0	0	0	0	0	0	0	0	3174464	3174910	SMc2949	+	447	15966693	-	transcriptional regulator
5809	SMc03210	0	0	0	0	0	0	0	0	0	0	0	0	3174933	3175412	SMc2950	-	480	15966694	-	transcriptional regulator
5810	SMc03211	0	0	0	0	0	0	0	0	0	0	0	0	3175543	3176655	SMc2951	+	1113	15966695	-	4-hydroxyphenylpyruvate dioxygenase
5811	SMc03150	0	0	0	0	0	0	0	0	0	0	0	0	3176745	3177458	SMc2952	-	714	15966696	-	transcriptional regulator
5812	SMc03149	0	0	0	0	0	0	0	0	0	0	0	0	3178543	3179094	SMc2953	+	552	15966697	-	hypothetical protein
5813	SMc03148	0	0	0	0	0	0	0	0	0	0	0	0	3179232	3181286	SMc2954	+	2055	15966698	-	hypothetical protein
5814	SMc03147	0	0	0	0	0	0	0	0	0	0	0	0	3181339	3183477	SMc2955	+	2139	15966699	-	ABC transporter ATP-binding protein
5815	SMc03146	0	0	0	0	0	0	0	0	0	0	0	0	3183480	3184832	SMc2956	+	1353	15966700	-	transporter
5816	SMc03145	0	0	0	0	0	0	0	0	0	0	0	0	3184919	3185425	SMc2957	+	507	15966701	-	hypothetical protein
5817	SMc03144	0	0	0	0	0	0	0	0	0	0	0	0	3185567	3186766	SMc2958	+	1200	15966702	-	hypothetical protein
5818	SMc03143	0	0	1	0	0	0	0	0	1	0	0	0	3186892	3187935	SMc2959	-	1044	15966703	-	hypothetical protein
	SMc03143	0	0	1	0	0	0	0	0	1	0	0	0	3186999			-
5819	SMc03142	0	0	0	0	0	0	0	0	0	0	0	0	3188362	3188949	SMc2960	+	588	195970132	-	hypothetical protein
5820	SMc03141	0	0	0	0	0	0	0	0	0	0	0	0	3189307	3190356	SMc2961	+	1050	15966705	-	hypothetical protein
5821	SMc03140	0	0	0	0	0	0	0	0	0	0	0	0	3190546	3191277	SMc2962	-	732	15966706	-	transcriptional regulator
5822	SMc03139	0	0	0	0	0	0	0	0	0	0	0	0	3191496	3192509	SMc2963	+	1014	15966707	-	hypothetical protein
5823	SMc03138	0	0	0	0	0	0	0	0	0	0	0	0	3192589	3193401	SMc2964	+	813	15966708	-	sugar kinase
5824	SMc03137	0	0	0	0	0	0	0	0	0	0	0	0	3193423	3193884	SMc2965	-	462	15966709	-	hypothetical protein
5825	SMc03136	0	0	0	0	0	0	0	0	0	0	0	0	3193881	3194126	SMc2966	-	246	15966710	-	hypothetical protein
5826	SMc03135	0	0	0	0	0	0	0	0	0	0	0	0	3194275	3195030	SMc2967	-	756	15966711	-	amino-acid transport system ATP-binding ABC transporter protein
5827	SMc03134	0	0	0	0	0	0	0	0	0	0	0	0	3195045	3195926	SMc2968	-	882	15966712	-	hypothetical protein
5828	SMc03133	0	0	0	0	0	0	0	0	0	0	0	0	3195916	3196887	SMc2969	-	972	15966713	-	amino-acid transport system permease ABC transporter protein
5829	SMc03132	0	0	0	0	0	0	0	0	0	0	0	0	3196905	3198185	SMc2970	-	1281	15966714	ordL3	oxidoreductase
5830	SMc03131	0	0	0	0	0	0	0	0	0	0	0	0	3198252	3199079	SMc2971	-	828	15966715	-	amino acid-binding periplasmic ABC transporter protein
5831	SMc03130	0	0	0	0	0	0	0	0	0	0	0	0	3199470	3200378	SMc2972	-	909	15966716	-	hypothetical protein
5832	SMc03129	0	0	0	0	0	0	0	0	0	0	0	0	3200446	3201213	SMc2973	-	768	15966717	-	hypothetical protein
5833	SMc03128	0	0	0	0	0	0	0	0	0	0	0	0	3201226	3202107	SMc2974	-	882	15966718	-	ABC transporter permease
5834	SMc03127	0	0	0	0	0	0	0	0	0	0	0	0	3202125	3203051	SMc2975	-	927	15966719	-	ABC transporter permease
5835	SMc03126	0	0	0	0	0	0	0	0	0	0	0	0	3203048	3204046	SMc2976	-	999	15966720	-	transport system ATP-binding ABC transporter protein
5836	SMc03125	0	0	0	0	0	0	0	0	0	0	0	0	3204043	3205056	SMc2977	-	1014	15966721	-	transport system ATP-binding ABC transporter protein
5837	SMc03124	0	0	0	0	0	0	0	0	0	0	0	0	3205150	3206778	SMc2978	-	1629	15966722	-	periplasmic binding ABC transporter protein
5838	SMc03123	0	0	0	0	0	0	0	0	0	0	0	0	3207160	3208107	SMc2979	+	948	15966723	-	transcriptional regulator
5839	SMc03122	0	0	0	0	0	0	0	0	0	0	0	0	3214897	3215844	SMc2980	-	948	15966724	-	transcriptional regulator
5840	SMc03121	0	0	0	0	0	0	0	0	0	0	0	0	3216094	3217299	SMc2981	+	1206	15966725	-	periplasmic binding ABC transporter protein
5841	SMc03120	0	0	0	0	0	0	0	0	0	0	0	0	3217311	3218099	SMc2982	+	789	15966726	-	ABC transporter ATP-binding protein
5842	SMc03119	0	0	0	0	0	0	0	0	0	0	0	0	3218096	3218797	SMc2983	+	702	15966727	-	ABC transporter ATP-binding protein
5843	SMc03118	0	0	0	0	0	0	0	0	0	0	0	0	3218801	3219688	SMc2984	+	888	15966728	-	ABC transporter permease
5844	SMc03117	0	0	0	0	0	0	0	0	0	0	0	0	3219681	3220682	SMc2985	+	1002	195970131	-	ABC transporter permease
5845	SMc03116	0	0	0	0	0	0	0	0	0	0	0	0	3220730	3222325	SMc2986	+	1596	15966730	-	alcohol dehydrogenase
5846	SMc03115	0	0	0	0	0	0	0	0	0	0	0	0	3222557	3222832	SMc2987	-	276	15966731	TRm5C	partial transposase for insertion sequence element ISRM5
5847	SMc03114	0	0	0	0	0	0	0	0	0	0	0	0	3222872	3224074	SMc2988	-	1203	15966732	TRm3	transposase ISRM3
5848	SMc03113	0	0	0	0	0	0	0	0	0	0	0	0	3223984	3225060	SMc2989	-	1077	15966733	TRm5N	partial transposase for insertion sequence element ISRM5
5849	SMc03112	0	0	0	0	0	0	0	0	0	0	0	0	3225354	3229127	SMc2990	-	3774	15966734	metH	B12-dependent methionine synthase
5850	SMc03111	0	0	0	0	0	0	0	0	0	0	0	0	3229305	3230468	SMc2991	-	1164	15966735	pmi	mannose-6-phosphate isomerase
5851	SMc03110	0	0	0	0	0	0	0	0	0	0	0	0	3230479	3230973	SMc2992	-	495	15966736	-	hypothetical protein
5852	SMc03109	0	0	0	0	0	0	0	0	0	0	0	0	3231049	3231945	SMc2993	-	897	15966737	-	hypothetical protein
5853	SMc03108	0	0	0	0	0	0	0	0	0	0	0	0	3232602	3233792	SMc2994	+	1191	15966738	-	calcium-binding protein
5854	SMc03107	0	0	0	0	0	0	0	0	0	0	0	0	3234292	3235014	SMc2995	-	723	15966739	-	hypothetical protein
5855	SMc03106	0	0	0	0	0	0	0	0	0	0	0	0	3235060	3235785	SMc2996	-	726	15966740	-	hypothetical protein
5856	SMc03105	0	0	0	0	0	0	0	0	0	0	0	0	3235946	3237121	SMc2997	+	1176	15966741	dxr	1-deoxy-D-xylulose 5-phosphate reductoisomerase
5857	SMc03104	0	0	0	0	0	0	0	0	0	0	0	0	3237290	3238507	SMc2998	-	1218	15966742	hemA	5-aminolevulinate synthase
5858	SMc03103	0	0	0	0	0	0	0	0	0	0	0	0	3238853	3239650	SMc2999	-	798	15966743	-	carbon monoxide dehydrogenase medium subunit transmembrane protein
5859	SMc03102	0	0	0	0	0	0	0	0	0	0	0	0	3239666	3242011	SMc3000	-	2346	15966744	-	carbon monoxide dehydrogenase large subunit transmembrane protein
5860	SMc03101	0	0	0	0	0	0	0	0	0	0	0	0	3242113	3242601	SMc3001	-	489	15966745	-	carbon monoxide dehydrogenase small subunit protein
5861	SMc03100	0	0	0	0	0	0	0	0	0	0	0	0	3243024	3243275	SMc3002	+	252	15966746	-	hypothetical protein
5862	SMc03099	0	0	0	0	0	0	0	0	0	0	0	0	3243540	3245312	SMc3003	-	1773	15966747	cyaF1	adenylate cyclase
5863	SMc03098	0	0	0	0	0	0	0	0	0	0	0	0	3245520	3246395	SMc3004	+	876	15966748	-	hypothetical protein
5864	SMc03097	0	0	0	0	0	0	0	0	0	0	0	0	3246733	3248589	SMc3005	+	1857	15966749	-	hypothetical protein
5865	SMc03096	0	0	0	0	0	0	0	0	0	0	0	0	3248712	3254321	SMc3006	+	5610	15966750	-	signal peptide protein
5866	SMc03095	0	0	0	0	0	0	0	0	0	0	0	0	3254464	3254832	SMc3007	+	369	15966751	-	hypothetical protein
5867	SMc03094	0	0	0	0	0	0	0	0	0	0	0	0	3254956	3255741	SMc3008	+	786	15966752	-	aminoglycoside 3'-phosphotransferase
5868	SMc03093	0	0	0	0	0	0	0	0	0	0	0	0	3255783	3256262	SMc3009	-	480	15966753	-	hypothetical protein
5869	SMc03092	0	0	0	0	0	0	0	0	0	0	0	0	3256471	3256905	SMc3010	-	435	15966754	-	transcriptional regulator
5870	SMc03091	0	0	0	0	0	0	0	0	0	0	0	0	3257061	3257984	SMc3011	+	924	15966755	argI1	arginase
5871	SMc03090	0	0	0	0	0	0	0	0	0	0	0	0	3258162	3258641	SMc3012	+	480	15966756	cheW3	chemotaxis protein
5872	SMc03089	0	0	0	0	0	0	0	0	0	0	0	0	3258668	3259273	SMc3013	-	606	15966757	TRm11b	transposase ISRM11/ISRM2011-2
5873	SMc05010	0	0	0	0	0	0	0	0	0	0	0	0	3258794	3259279	SMc3014	+	486	195970236	-	hypothetical protein
5874	SMc03088	0	0	0	0	0	0	0	0	0	0	0	0	3259207	3259614	SMc3015	-	408	15966758	TRm11a	transposase ISRM11/ISRM2011-2
5875	SMc03087	0	0	0	0	0	0	0	0	0	0	0	0	3259976	3261757	SMc3016	+	1782	15966759	mcpY	chemoreceptor methyl-accepting chemotaxis protein
5876	SMc03086	0	0	0	0	0	0	0	0	0	0	0	0	3261902	3262135	SMc3017	-	234	15966760	fdsD	NAD-dependent formate dehydrogenase subunit delta
5877	SMc03085	0	0	0	0	0	0	0	0	0	0	0	0	3262153	3263025	SMc3018	-	873	15966761	fdsC	formate dehydrogenase accessory protein
5878	SMc04444	0	0	0	0	0	0	0	0	0	0	0	0	3263034	3265913	SMc3019	-	2880	15966762	fdsA	NAD-dependent formate dehydrogenase subunit alpha protein
5879	SMc02525	0	0	0	0	0	0	0	0	0	0	0	0	3266173	3267729	SMc3020	-	1557	15966763	fdsB	NAD-dependent formate dehydrogenase subunit beta
5880	SMc02524	0	0	0	0	0	0	0	0	0	0	0	0	3267726	3268205	SMc3021	-	480	15966764	fdsG	formate dehydrogenase subunit gamma
5881	SMc02523	0	0	0	0	0	0	0	0	0	0	0	0	3268382	3269278	SMc3022	-	897	15966765	-	transcriptional regulator
5882	SMc02522	0	0	0	0	0	0	0	0	0	0	0	0	3269436	3270206	SMc3023	-	771	15966766	-	oxidoreductase
5883	SMc02521	0	0	0	0	0	0	0	0	0	0	0	0	3270374	3271138	SMc3024	+	765	15966767	glpR	glycerol-3-phosphate regulon repressor transcription regulator protein
5884	SMc02520	0	0	0	0	0	0	0	0	0	0	0	0	3271269	3272780	SMc3025	+	1512	15966768	glpD	glycerol-3-phosphate dehydrogenase
5885	SMc02519	0	0	0	0	0	0	0	0	0	0	0	0	3272819	3273889	SMc3026	+	1071	15966769	-	ABC transporter ATP-binding protein
5886	SMc02518	0	0	0	0	0	0	0	0	0	0	0	0	3273913	3274983	SMc3027	+	1071	15966770	-	ABC transporter ATP-binding protein
5887	SMc02517	0	0	0	0	0	0	0	0	0	0	0	0	3274985	3275851	SMc3028	+	867	15966771	-	ABC transporter permease
5888	SMc02516	0	0	0	0	0	0	0	0	0	0	0	0	3275872	3276696	SMc3029	+	825	15966772	-	ABC transporter permease
5889	SMc02515	0	0	0	0	0	0	0	0	0	0	0	0	3276696	3277115	SMc3030	+	420	15966773	-	hypothetical protein
5890	SMc02514	0	0	0	0	0	0	0	0	0	0	0	0	3277197	3278921	SMc3031	+	1725	15966774	-	periplasmic binding ABC transporter protein
5891	SMc02513	0	0	0	0	0	0	0	0	0	0	0	0	3279177	3280649	SMc3032	+	1473	15966775	-	permease transmembrane protein
5892	SMc02512	0	0	0	0	0	0	0	0	0	0	0	0	3280856	3282340	SMc3033	+	1485	15966776	-	permease transmembrane protein
5893	SMc02511	0	0	0	0	0	0	0	0	0	0	0	0	3282467	3283372	SMc3034	+	906	15966777	-	hypothetical protein
5894	SMc02510	0	0	0	0	0	0	0	0	0	0	0	0	3283379	3283807	SMc3035	-	429	15966778	fur	ferric uptake regulation protein
5895	SMc02509	0	0	0	0	0	0	0	0	0	0	0	0	3283929	3284834	SMc3036	+	906	15966779	sitA	iron-binding periplasmic ABC transporter protein
5896	SMc02508	0	0	0	0	0	0	0	0	0	0	0	0	3284831	3285766	SMc3037	+	936	15966780	sitB	iron transport ATP-binding ABC transporter protein
5897	SMc02507	0	0	0	0	0	0	0	0	0	0	0	0	3285763	3286620	SMc3038	+	858	15966781	sitC	iron transport system membrane ABC transporter protein
5898	SMc02506	0	0	0	0	0	0	0	0	0	0	0	0	3286617	3287471	SMc3039	+	855	15966782	sitD	iron transport system membrane ABC transporter protein
5899	SMc02505	0	0	0	0	0	0	0	0	0	0	0	0	3287700	3288584	SMc3040	+	885	15966783	-	hypothetical protein
5900	SMc02504	0	0	0	0	0	0	0	0	0	0	0	0	3288599	3289051	SMc3041	-	453	15966784	-	transcriptional regulator
5901	SMc02503	0	0	0	0	0	0	0	0	0	0	0	0	3289155	3290258	SMc3042	+	1104	15966785	-	hypothetical protein
5902	SMc02502	0	0	0	0	0	0	0	0	0	0	0	0	3290615	3291025	SMc3043	-	411	15966786	atpC	F0F1 ATP synthase subunit epsilon
5903	SMc02501	0	0	0	0	0	0	0	0	0	0	0	0	3291142	3292656	SMc3044	-	1515	15966787	atpD	F0F1 ATP synthase subunit beta
5904	SMc02500	0	0	0	0	0	0	0	0	0	0	0	0	3292681	3293565	SMc3045	-	885	15966788	atpG	F0F1 ATP synthase subunit gamma
5905	SMc02499	0	0	0	0	0	0	0	0	0	0	0	0	3293593	3295122	SMc3046	-	1530	15966789	atpA	F0F1 ATP synthase subunit alpha
5906	SMc02498	0	0	0	0	0	0	0	0	0	0	0	0	3295122	3295688	SMc3047	-	567	195970130	atpH	F0F1 ATP synthase subunit delta
5907	SMc02497	0	0	0	0	0	0	0	0	0	0	0	0	3295927	3296313	SMc3048	-	387	15966791	-	hypothetical protein
5908	SMc02496	0	0	0	0	0	0	0	0	0	0	0	0	3296436	3298640	SMc3049	-	2205	195970129	priA	primosome assembly protein PriA
5909	SMc02495	0	0	0	0	0	0	0	0	0	0	0	0	3298816	3299469	SMc3050	+	654	15966793	-	translaldolase
5910	SMc02494	0	0	0	0	0	0	0	0	0	0	0	0	3299550	3301079	SMc3051	-	1530	15966794	-	hypothetical protein
5911	SMc02493	0	0	0	0	0	0	0	0	0	0	0	0	3301634	3302230	SMc3052	+	597	15966795	-	hypothetical protein
5912	SMc02492	0	0	0	0	0	0	0	0	0	0	0	0	3302227	3303396	SMc3053	+	1170	15966796	-	hypothetical protein
5913	SMc02491	0	0	0	0	0	0	0	0	0	0	0	0	3303428	3304564	SMc3054	-	1137	15966797	-	hypothetical protein
5914	SMc02490	0	0	0	0	0	0	0	0	0	0	0	0	3304574	3305497	SMc3055	-	924	15966798	-	hypothetical protein
5915	SMc02489	0	0	0	0	0	0	0	0	0	0	0	0	3305618	3306610	SMc3056	+	993	15966799	xerC	site-specific tyrosine recombinase XerC
5916	SMc02488	0	0	0	0	0	0	0	0	0	0	0	0	3306832	3307908	SMc3057	+	1077	15966800	-	hypothetical protein
5917	SMc02487	0	0	0	0	0	0	0	0	0	0	0	0	3308114	3309520	SMc3058	-	1407	15966801	lpdA2	dihydrolipoamide dehydrogenase
